Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category
E3875,147,None,None,None,None,None,8,Moderate
E3876,178,None,None,None,None,Pass,6,Low
E3877,69,None,None,None,None,Pass,6,Low
E3878,36,None,None,None,None,Pass,6,Low
E3879,129,None,None,None,None,Pass,6,Low
E3880,65,Minor,None,None,None,Pass,7,Moderate
E3881,172,None,None,None,None,Pass,6,Low
E3882,55,None,None,None,None,Pass,6,Low
E3883,50,Minor,None,None,None,None,9,Moderate
E3884,135,None,None,None,None,Pass,6,Low
E3885,179,None,None,None,None,Pass,6,Low
E3886,12,None,None,None,None,Fail,7,Moderate
E3887,177,None,None,None,None,Pass,6,Low
E3888,158,None,None,None,None,Pass,6,Low
E3889,137,None,None,None,None,Pass,6,Low
E3890,128,None,None,None,Flagged,Pass,7,Moderate
E3891,85,None,None,None,Flagged,Pass,7,Moderate
E3892,26,None,None,None,None,Pass,6,Low
E3893,145,None,None,None,Flagged,Fail,8,Moderate
E3894,158,None,None,None,Flagged,Pass,7,Moderate
E3895,134,None,None,None,None,Pass,6,Low
E3896,95,None,None,None,None,Pass,6,Low
E3897,58,None,None,Minor,None,Pass,7,Moderate
E3898,131,Minor,None,None,None,Pass,7,Moderate
E3899,113,None,None,None,None,Pass,6,Low
E3900,14,None,None,None,Flagged,Pass,7,Moderate
E3901,24,None,None,None,None,Pass,6,Low
E3902,199,None,None,None,None,Pass,6,Low
E3903,17,None,None,None,None,Fail,7,Moderate
E3904,54,None,None,None,None,Pass,6,Low
E3905,109,Major,None,None,None,Pass,8,Moderate
E3906,120,None,None,None,None,Pass,6,Low
E3907,78,None,None,None,None,Pass,6,Low
E3908,139,None,None,None,None,Pass,6,Low
E3909,84,None,None,None,None,Pass,6,Low
E3910,166,None,None,None,None,Pass,6,Low
E3911,88,None,None,None,None,Pass,6,Low
E3912,107,None,Within past year,None,None,Pass,8,Moderate
E3913,91,None,None,None,None,Pass,6,Low
E3914,87,None,None,None,None,Pass,6,Low
E3915,199,None,None,None,None,Fail,7,Moderate
E3916,190,None,None,None,Flagged,Pass,7,Moderate
E3917,96,None,None,None,None,Pass,6,Low
E3918,181,Minor,None,None,None,Pass,7,Moderate
E3919,122,None,None,None,None,Pass,6,Low
E3920,72,None,None,None,None,Pass,6,Low
E3921,142,None,None,None,None,Pass,6,Low
E3922,29,None,None,None,None,Pass,6,Low
E3923,177,None,None,None,None,Pass,6,Low
E3924,111,None,None,None,Flagged,Pass,7,Moderate
E3925,169,None,None,None,Flagged,Pass,7,Moderate
E3926,75,None,None,None,None,Pass,6,Low
E3927,31,None,None,None,None,Pass,6,Low
E3928,177,None,None,None,Flagged,Pass,7,Moderate
E3929,186,None,None,None,None,Pass,6,Low
E3930,109,None,None,None,None,Pass,6,Low
E3931,22,None,None,None,None,Pass,6,Low
E3932,16,None,None,None,None,Fail,7,Moderate
E3933,111,None,None,Minor,Flagged,Pass,8,Moderate
E3934,182,None,None,None,None,Pass,6,Low
E3935,147,None,Within past 1-3 years,None,None,Pass,7,Moderate
E3936,13,None,None,None,None,Pass,6,Low
E3937,151,None,None,None,None,Pass,6,Low
E3938,19,None,None,None,Flagged,Fail,8,Moderate
E3939,182,None,None,None,None,Pass,6,Low
E3940,164,None,None,None,None,Pass,6,Low
E3941,46,None,None,None,None,Pass,6,Low
E3942,64,None,None,None,Flagged,Pass,7,Moderate
E3943,180,None,Within past year,None,None,Pass,8,Moderate
E3944,157,None,None,Minor,None,Pass,7,Moderate
E3945,115,None,None,None,None,Pass,6,Low
E3946,173,None,None,None,None,Pass,6,Low
E3947,70,None,None,None,Flagged,Pass,7,Moderate
E3948,91,None,None,None,Flagged,Pass,7,Moderate
E3949,121,Minor,None,None,None,Pass,7,Moderate
E3950,59,None,None,None,None,Fail,7,Moderate
E3951,176,None,None,None,None,Pass,6,Low
E3952,132,None,None,None,None,Pass,6,Low
E3953,96,None,None,None,None,Pass,6,Low
E3954,109,None,None,None,Flagged,Pass,7,Moderate
E3955,28,None,None,None,None,Pass,6,Low
E3956,57,None,None,None,None,Pass,6,Low
E3957,189,None,None,None,None,Pass,6,Low
E3958,200,Major,None,Minor,None,Pass,10,Moderate
E3959,113,None,None,None,None,Pass,6,Low
E3960,119,None,None,None,None,Pass,6,Low
E3961,119,None,Within past year,None,Flagged,Pass,9,Moderate
E3962,69,None,None,None,None,Pass,6,Low
E3963,188,None,Within past year,None,None,Pass,8,Moderate
E3964,82,None,None,None,None,Pass,6,Low
E3965,81,None,None,None,None,Fail,7,Moderate
E3966,126,None,None,None,None,Pass,6,Low
E3967,195,None,None,None,None,Pass,6,Low
E3968,152,None,None,None,None,Pass,6,Low
E3969,199,None,None,None,Flagged,Pass,7,Moderate
E3970,148,None,Within past year,None,None,Pass,8,Moderate
E3971,183,None,None,None,None,Pass,6,Low
E3972,69,None,None,Major,None,Pass,8,Moderate
E3973,179,None,None,None,None,Pass,6,Low
E3974,110,None,None,None,None,Pass,6,Low
E3975,116,None,None,None,None,Pass,6,Low
E3976,79,None,None,None,None,Pass,6,Low
E3977,15,None,None,None,None,Pass,6,Low
E3978,163,None,None,None,None,Pass,6,Low
E3979,15,None,None,None,None,Pass,6,Low
E3980,49,None,None,None,None,Pass,6,Low
E3981,59,None,None,None,None,Pass,6,Low
E3982,106,None,None,None,None,Pass,6,Low
E3983,165,None,None,None,None,Pass,6,Low
E3984,82,None,None,None,Flagged,Pass,7,Moderate
E3985,84,None,None,None,None,Pass,6,Low
E3986,11,None,None,Minor,None,Fail,8,Moderate
E3987,117,None,None,None,None,Pass,6,Low
E3988,33,None,None,None,None,Pass,6,Low
E3989,117,None,None,None,Flagged,Fail,8,Moderate
E3990,147,None,None,None,None,Pass,6,Low
E3991,177,Minor,None,None,None,Pass,7,Moderate
E3992,199,None,None,None,None,Pass,6,Low
E3993,34,None,None,None,None,Pass,6,Low
E3994,63,None,None,None,None,Pass,6,Low
E3995,163,None,None,None,None,Pass,6,Low
E3996,12,None,None,None,None,Fail,7,Moderate
E3997,97,None,None,None,None,Pass,6,Low
E3998,92,None,None,None,None,Pass,6,Low
E3999,189,None,None,None,Flagged,Pass,7,Moderate
E4000,164,None,None,None,None,Fail,7,Moderate
E4001,114,None,None,None,None,Pass,6,Low
E4002,156,None,None,None,Flagged,Pass,7,Moderate
E4003,84,Minor,None,None,None,Pass,7,Moderate
E4004,28,None,None,None,None,Pass,6,Low
E4005,30,None,None,Minor,None,Pass,7,Moderate
E4006,133,Minor,None,None,None,Pass,7,Moderate
E4007,27,None,None,None,None,Pass,6,Low
E4008,127,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E4009,121,None,None,None,None,Pass,6,Low
E4010,100,None,None,None,None,Pass,6,Low
E4011,92,None,None,None,None,Pass,6,Low
E4012,39,None,None,None,Flagged,Pass,7,Moderate
E4013,173,None,None,None,None,Pass,6,Low
E4014,156,None,None,None,None,Pass,6,Low
E4015,166,None,None,None,None,Pass,6,Low
E4016,120,None,None,None,None,Fail,7,Moderate
E4017,134,None,None,None,None,Fail,7,Moderate
E4018,78,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4019,165,None,None,None,None,Pass,6,Low
E4020,189,None,None,None,None,Pass,6,Low
E4021,153,None,None,None,None,Pass,6,Low
E4022,60,None,None,Minor,Flagged,Pass,8,Moderate
E4023,108,None,None,Minor,None,Pass,7,Moderate
E4024,35,Major,None,None,None,Pass,8,Moderate
E4025,157,None,None,Minor,Flagged,Pass,8,Moderate
E4026,124,None,None,None,None,Pass,6,Low
E4027,165,None,None,None,None,Fail,7,Moderate
E4028,80,Minor,None,None,None,Pass,7,Moderate
E4029,53,None,None,None,None,Pass,6,Low
E4030,161,None,None,None,Flagged,Pass,7,Moderate
E4031,159,None,None,None,None,Pass,6,Low
E4032,20,None,None,None,Flagged,Pass,7,Moderate
E4033,163,None,None,None,None,Pass,6,Low
E4034,73,None,None,None,None,Pass,6,Low
E4035,188,None,None,None,None,Pass,6,Low
E4036,188,None,None,None,None,None,8,Moderate
E4037,167,None,None,Minor,Flagged,Pass,8,Moderate
E4038,83,None,None,None,None,Pass,6,Low
E4039,31,None,None,None,None,Pass,6,Low
E4040,190,None,None,None,Flagged,Pass,7,Moderate
E4041,114,None,None,None,None,Pass,6,Low
E4042,119,None,None,None,None,None,8,Moderate
E4043,75,None,None,Minor,None,Fail,8,Moderate
E4044,23,None,None,None,None,Pass,6,Low
E4045,42,None,None,None,None,Pass,6,Low
E4046,21,None,None,None,None,Fail,7,Moderate
E4047,114,None,None,None,Flagged,Pass,7,Moderate
E4048,83,None,None,None,None,Pass,6,Low
E4049,173,None,None,None,None,Pass,6,Low
E4050,104,None,None,None,None,Pass,6,Low
E4051,117,None,None,None,None,Pass,6,Low
E4052,48,None,None,None,None,Pass,6,Low
E4053,131,None,None,None,None,Pass,6,Low
E4054,50,None,None,None,None,Pass,6,Low
E4055,171,None,None,None,None,Pass,6,Low
E4056,99,None,None,None,None,Pass,6,Low
E4057,27,None,None,None,None,Pass,6,Low
E4058,55,None,None,None,None,Pass,6,Low
E4059,42,None,None,None,None,Pass,6,Low
E4060,82,None,None,None,None,Pass,6,Low
E4061,79,None,None,None,None,Pass,6,Low
E4062,42,Minor,None,None,None,Pass,7,Moderate
E4063,68,None,Within past year,None,None,Pass,8,Moderate
E4064,52,None,None,None,Flagged,Pass,7,Moderate
E4065,170,None,None,None,None,None,8,Moderate
E4066,110,None,Within past year,None,None,Pass,8,Moderate
E4067,117,None,None,None,None,Pass,6,Low
E4068,150,Minor,None,None,None,Pass,7,Moderate
E4069,153,None,None,None,Flagged,Pass,7,Moderate
E4070,61,None,None,None,None,Pass,6,Low
E4071,198,Minor,None,None,Flagged,Pass,8,Moderate
E4072,132,None,None,None,None,Pass,6,Low
E4073,47,None,None,None,None,Pass,6,Low
E4074,189,None,Within past year,None,Flagged,Pass,9,Moderate
E4075,94,None,None,None,None,Pass,6,Low
E4076,82,None,None,None,None,Pass,6,Low
E4077,58,Minor,None,None,None,Pass,7,Moderate
E4078,95,Minor,None,None,Flagged,Pass,8,Moderate
E4079,49,None,None,None,None,Pass,6,Low
E4080,87,None,None,Minor,None,Pass,7,Moderate
E4081,89,None,Within past year,None,None,Pass,8,Moderate
E4082,55,None,None,None,None,Pass,6,Low
E4083,196,Minor,None,None,Flagged,Pass,8,Moderate
E4084,81,None,None,None,None,Pass,6,Low
E4085,90,None,None,None,None,Fail,7,Moderate
E4086,97,None,None,None,None,Pass,6,Low
E4087,189,None,None,None,None,Pass,6,Low
E4088,81,None,None,None,Flagged,Pass,7,Moderate
E4089,45,None,None,Minor,Flagged,Pass,8,Moderate
E4090,23,None,None,None,Flagged,Pass,7,Moderate
E4091,62,Minor,None,None,None,Pass,7,Moderate
E4092,169,None,None,None,Flagged,Pass,7,Moderate
E4093,117,None,None,None,Flagged,Pass,7,Moderate
E4094,150,None,None,None,Flagged,Pass,7,Moderate
E4095,40,None,None,None,None,Pass,6,Low
E4096,77,None,None,None,None,Pass,6,Low
E4097,163,None,None,None,None,Pass,6,Low
E4098,57,None,None,None,None,Pass,6,Low
E4099,175,None,None,Minor,None,Pass,7,Moderate
E4100,49,None,None,None,Flagged,Pass,7,Moderate
E4101,28,None,None,None,None,Pass,6,Low
E4102,194,None,None,None,None,Pass,6,Low
E4103,16,None,Within past 1-3 years,None,None,Fail,8,Moderate
E4104,186,None,None,None,None,Fail,7,Moderate
E4105,140,None,None,None,None,Pass,6,Low
E4106,142,None,None,None,Flagged,Pass,7,Moderate
E4107,164,None,None,None,None,Pass,6,Low
E4108,24,Minor,None,None,None,Pass,7,Moderate
E4109,76,Minor,None,None,None,Pass,7,Moderate
E4110,92,None,None,None,None,Pass,6,Low
E4111,142,None,None,None,None,Pass,6,Low
E4112,190,None,None,None,None,Pass,6,Low
E4113,42,None,None,None,Flagged,Pass,7,Moderate
E4114,116,None,None,Minor,None,Pass,7,Moderate
E4115,22,None,None,None,None,Fail,7,Moderate
E4116,68,Minor,None,None,None,None,9,Moderate
E4117,46,None,None,None,None,Pass,6,Low
E4118,51,None,None,None,Flagged,Pass,7,Moderate
E4119,24,Minor,None,None,None,Pass,7,Moderate
E4120,73,None,None,Minor,None,Pass,7,Moderate
E4121,13,None,None,None,None,Pass,6,Low
E4122,140,None,None,None,None,Pass,6,Low
E4123,93,None,None,None,Flagged,Pass,7,Moderate
E4124,111,None,None,None,None,Pass,6,Low
E4125,103,None,None,None,None,Pass,6,Low
E4126,98,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4127,195,None,None,None,None,Pass,6,Low
E4128,58,None,None,None,None,Pass,6,Low
E4129,19,None,Within past year,None,None,Pass,8,Moderate
E4130,35,None,None,Minor,None,Pass,7,Moderate
E4131,102,None,None,None,None,Pass,6,Low
E4132,179,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4133,90,None,None,None,None,Pass,6,Low
E4134,184,None,None,None,None,Pass,6,Low
E4135,144,None,None,None,None,Pass,6,Low
E4136,192,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E4137,104,None,None,None,None,Pass,6,Low
E4138,95,None,None,Minor,Flagged,Pass,8,Moderate
E4139,159,None,None,Minor,Flagged,Pass,8,Moderate
E4140,24,Minor,None,None,None,Pass,7,Moderate
E4141,28,None,None,None,None,Pass,6,Low
E4142,82,None,None,None,None,Pass,6,Low
E4143,85,Minor,None,None,None,Pass,7,Moderate
E4144,194,None,None,None,None,Pass,6,Low
E4145,115,None,None,None,Flagged,Pass,7,Moderate
E4146,75,Minor,None,None,None,Pass,7,Moderate
E4147,178,None,None,None,Flagged,Pass,7,Moderate
E4148,170,None,None,None,None,Pass,6,Low
E4149,72,None,None,None,Flagged,Pass,7,Moderate
E4150,193,None,None,None,None,Pass,6,Low
E4151,38,None,None,None,None,Pass,6,Low
E4152,99,None,None,None,None,Pass,6,Low
E4153,179,Minor,None,Minor,None,Pass,8,Moderate
E4154,86,None,None,Minor,None,Pass,7,Moderate
E4155,22,None,None,None,None,Pass,6,Low
E4156,97,None,None,None,Flagged,Pass,7,Moderate
E4157,100,Minor,None,None,None,Pass,7,Moderate
E4158,137,None,None,Minor,None,Pass,7,Moderate
E4159,153,None,None,None,None,Pass,6,Low
E4160,61,None,None,None,None,Pass,6,Low
E4161,200,None,None,None,None,Pass,7,Moderate
E4162,59,None,None,None,None,Pass,6,Low
E4163,135,None,Within past 1-3 years,None,None,Fail,8,Moderate
E4164,87,None,None,None,None,Pass,6,Low
E4165,170,Minor,None,Minor,None,Fail,9,Moderate
E4166,25,None,None,None,None,Pass,6,Low
E4167,35,None,None,None,None,Pass,6,Low
E4168,61,None,None,None,None,Pass,6,Low
E4169,43,None,None,None,Flagged,Fail,8,Moderate
E4170,119,None,None,None,None,Fail,7,Moderate
E4171,37,None,None,None,Flagged,Pass,7,Moderate
E4172,93,None,None,None,None,Pass,6,Low
E4173,140,None,None,None,None,Pass,6,Low
E4174,78,None,Within past year,None,Flagged,Pass,9,Moderate
E4175,198,None,None,Minor,Flagged,Pass,8,Moderate
E4176,96,Minor,None,None,None,Pass,7,Moderate
E4177,147,None,None,None,None,Pass,6,Low
E4178,133,None,None,None,None,Pass,6,Low
E4179,128,Minor,None,None,None,Pass,7,Moderate
E4180,37,None,None,None,Flagged,Pass,7,Moderate
E4181,176,None,None,None,None,Pass,6,Low
E4182,90,None,None,None,None,Pass,6,Low
E4183,178,None,None,None,None,Pass,6,Low
E4184,194,None,None,None,None,Pass,6,Low
E4185,46,None,None,None,None,Pass,6,Low
E4186,116,None,None,None,None,Pass,6,Low
E4187,195,None,None,None,Flagged,Pass,7,Moderate
E4188,34,None,None,Minor,None,Pass,7,Moderate
E4189,39,None,None,None,None,Pass,6,Low
E4190,151,None,None,None,Flagged,Pass,7,Moderate
E4191,57,None,None,None,None,Pass,6,Low
E4192,86,None,None,None,None,Pass,6,Low
E4193,108,None,None,None,None,Pass,6,Low
E4194,55,None,None,None,None,None,8,Moderate
E4195,16,None,None,None,None,Pass,6,Low
E4196,43,None,None,None,None,Pass,6,Low
E4197,39,None,None,None,None,Pass,6,Low
E4198,190,None,None,Minor,None,Pass,7,Moderate
E4199,153,None,None,Major,Flagged,Pass,9,Moderate
E4200,104,None,None,None,None,Pass,6,Low
E4201,114,None,None,None,None,Pass,6,Low
E4202,15,None,None,None,None,Pass,6,Low
E4203,101,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4204,167,None,None,None,None,Pass,6,Low
E4205,69,None,Within past year,None,None,Pass,8,Moderate
E4206,168,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E4207,120,None,None,Minor,None,Pass,7,Moderate
E4208,182,None,None,None,None,Pass,6,Low
E4209,62,None,None,None,None,Pass,6,Low
E4210,127,None,Within past year,None,None,Pass,8,Moderate
E4211,26,Minor,None,None,Flagged,Pass,8,Moderate
E4212,75,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4213,160,Major,None,None,None,Pass,8,Moderate
E4214,150,None,Within past 1-3 years,None,None,Fail,8,Moderate
E4215,26,None,None,None,None,Pass,6,Low
E4216,195,None,None,None,None,Pass,6,Low
E4217,106,None,None,None,None,Pass,6,Low
E4218,50,None,None,None,Flagged,Fail,8,Moderate
E4219,84,Major,None,None,Flagged,Pass,9,Moderate
E4220,75,None,None,None,None,Pass,6,Low
E4221,194,None,None,None,Flagged,Pass,7,Moderate
E4222,12,None,None,None,None,Pass,6,Low
E4223,88,None,None,Minor,None,Pass,7,Moderate
E4224,162,None,Within past year,None,Flagged,Pass,9,Moderate
E4225,18,None,None,None,None,Pass,6,Low
E4226,89,None,None,None,None,Fail,7,Moderate
E4227,84,None,None,None,Flagged,Pass,7,Moderate
E4228,143,None,None,None,None,Pass,6,Low
E4229,13,None,None,None,Flagged,Pass,7,Moderate
E4230,108,None,None,Major,None,Pass,8,Moderate
E4231,155,None,Within past year,None,None,Fail,9,Moderate
E4232,198,None,None,None,None,Pass,6,Low
E4233,40,None,None,None,None,Pass,6,Low
E4234,128,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4235,150,None,None,None,None,Pass,6,Low
E4236,52,None,None,None,Flagged,Pass,7,Moderate
E4237,156,None,None,None,Flagged,Pass,7,Moderate
E4238,55,None,None,None,None,Pass,6,Low
E4239,15,None,None,None,None,Pass,6,Low
E4240,141,None,None,None,Flagged,Pass,7,Moderate
E4241,195,None,None,None,Flagged,Fail,8,Moderate
E4242,186,None,None,None,None,Pass,6,Low
E4243,159,None,None,Minor,None,Pass,7,Moderate
E4244,95,None,None,Minor,None,None,9,Moderate
E4245,120,None,None,None,Flagged,Pass,7,Moderate
E4246,78,None,None,None,Flagged,Pass,7,Moderate
E4247,42,None,Within past year,None,None,Pass,8,Moderate
E4248,85,None,None,None,None,Pass,6,Low
E4249,161,None,None,None,None,Pass,6,Low
E4250,185,None,None,None,None,Pass,6,Low
E4251,135,None,None,None,None,Pass,6,Low
E4252,97,None,None,None,None,Pass,6,Low
E4253,42,Minor,None,None,Flagged,Fail,9,Moderate
E4254,98,None,None,None,None,Pass,6,Low
E4255,116,None,None,None,None,None,8,Moderate
E4256,108,None,None,None,None,Pass,6,Low
E4257,134,None,None,None,Flagged,Pass,7,Moderate
E4258,12,None,None,None,None,Pass,6,Low
E4259,45,None,None,Minor,Flagged,Pass,8,Moderate
E4260,154,Minor,None,None,None,Pass,7,Moderate
E4261,197,None,None,None,None,Pass,6,Low
E4262,54,None,None,None,None,Pass,6,Low
E4263,99,None,None,None,None,Fail,7,Moderate
E4264,36,None,None,None,None,Pass,6,Low
E4265,21,None,None,None,None,Pass,6,Low
E4266,44,None,None,None,None,Pass,6,Low
E4267,48,None,None,None,Flagged,Pass,7,Moderate
E4268,168,None,None,None,None,Pass,6,Low
E4269,133,None,None,None,Flagged,Pass,7,Moderate
E4270,93,None,None,None,None,Pass,6,Low
E4271,59,None,None,None,None,Pass,6,Low
E4272,188,None,None,None,None,Pass,6,Low
E4273,36,None,None,None,Flagged,Pass,7,Moderate
E4274,136,None,None,None,None,Pass,6,Low
E4275,197,None,None,None,Flagged,Pass,7,Moderate
E4276,151,None,Within past year,None,None,Pass,8,Moderate
E4277,128,None,None,None,None,Pass,6,Low
E4278,89,None,None,None,None,Pass,6,Low
E4279,74,None,None,None,None,Pass,6,Low
E4280,135,None,None,None,None,Pass,6,Low
E4281,67,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4282,182,None,None,Major,None,Pass,8,Moderate
E4283,142,None,None,None,None,Fail,7,Moderate
E4284,16,None,None,None,None,Pass,6,Low
E4285,121,None,None,None,None,Pass,6,Low
E4286,156,None,None,None,None,Pass,6,Low
E4287,145,None,None,None,Flagged,Fail,8,Moderate
E4288,125,None,None,None,None,Pass,6,Low
E4289,76,None,None,None,None,Pass,6,Low
E4290,119,None,None,None,None,Pass,6,Low
E4291,34,None,None,None,None,Pass,6,Low
E4292,100,None,None,None,None,Pass,6,Low
E4293,159,None,None,None,Flagged,Pass,7,Moderate
E4294,17,None,None,Minor,Flagged,Pass,8,Moderate
E4295,113,None,None,None,Flagged,Pass,7,Moderate
E4296,132,None,None,Minor,None,Pass,7,Moderate
E4297,53,None,None,None,None,Pass,6,Low
E4298,62,None,None,None,None,Pass,6,Low
E4299,113,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E4300,161,None,None,None,None,Pass,6,Low
E4301,19,None,None,None,Flagged,Pass,7,Moderate
E4302,118,None,Within past year,None,None,None,10,Moderate
E4303,174,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4304,140,None,None,None,None,Pass,6,Low
E4305,101,None,None,None,None,Pass,6,Low
E4306,158,None,Within past year,None,None,Fail,9,Moderate
E4307,125,None,None,None,None,Pass,6,Low
E4308,108,None,None,None,None,Pass,6,Low
E4309,19,None,None,None,None,Pass,6,Low
E4310,158,None,None,None,None,Pass,6,Low
E4311,123,None,None,None,None,None,8,Moderate
E4312,36,None,None,None,None,Pass,6,Low
E4313,34,None,None,None,None,Pass,6,Low
E4314,48,None,None,None,Flagged,Pass,7,Moderate
E4315,47,None,None,None,None,Pass,6,Low
E4316,193,None,None,None,None,Fail,7,Moderate
E4317,101,None,None,None,None,Fail,7,Moderate
E4318,170,None,None,None,None,Fail,7,Moderate
E4319,108,None,None,None,None,Pass,6,Low
E4320,63,None,None,None,None,Pass,6,Low
E4321,132,None,None,Minor,None,Fail,8,Moderate
E4322,37,None,None,None,Flagged,Pass,7,Moderate
E4323,139,None,None,None,None,Pass,6,Low
E4324,179,None,None,None,None,Pass,6,Low
E4325,150,Minor,None,None,None,Fail,8,Moderate
E4326,75,None,None,None,None,Pass,6,Low
E4327,133,None,None,None,None,Pass,6,Low
E4328,104,None,None,None,None,Pass,6,Low
E4329,179,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4330,181,None,None,Minor,None,Pass,7,Moderate
E4331,84,None,None,Major,Flagged,Pass,9,Moderate
E4332,179,None,None,None,None,Pass,6,Low
E4333,67,None,None,None,None,Pass,6,Low
E4334,83,None,None,None,None,Pass,6,Low
E4335,88,None,None,None,None,Fail,7,Moderate
E4336,152,None,None,None,None,Pass,6,Low
E4337,174,None,None,None,None,Pass,6,Low
E4338,87,None,None,None,None,Pass,6,Low
E4339,172,None,None,None,None,Pass,6,Low
E4340,115,None,None,None,None,Pass,6,Low
E4341,116,None,Within past year,None,None,Pass,8,Moderate
E4342,90,Minor,None,None,None,Pass,7,Moderate
E4343,175,None,None,None,None,Pass,6,Low
E4344,191,None,None,None,Flagged,Pass,7,Moderate
E4345,44,Minor,None,None,None,Pass,7,Moderate
E4346,106,None,None,None,None,Pass,6,Low
E4347,142,None,None,Minor,None,Pass,7,Moderate
E4348,78,None,Within past 1-3 years,None,None,Fail,8,Moderate
E4349,153,None,None,None,None,Pass,6,Low
E4350,174,None,None,None,None,Pass,6,Low
E4351,31,None,None,None,None,Pass,6,Low
E4352,198,None,None,None,Flagged,Pass,7,Moderate
E4353,15,None,None,None,None,Pass,6,Low
E4354,43,None,None,None,None,Pass,6,Low
E4355,59,None,None,None,None,Pass,6,Low
E4356,76,None,None,None,None,Pass,6,Low
E4357,11,None,None,None,None,Pass,6,Low
E4358,92,None,None,None,None,Fail,7,Moderate
E4359,125,None,None,None,None,Pass,6,Low
E4360,188,None,None,Minor,None,Pass,7,Moderate
E4361,57,None,None,None,None,Pass,6,Low
E4362,126,None,None,None,None,Pass,6,Low
E4363,60,None,None,None,None,Pass,6,Low
E4364,73,Minor,None,None,None,Pass,7,Moderate
E4365,78,Minor,None,None,None,Pass,7,Moderate
E4366,63,None,None,None,Flagged,Pass,7,Moderate
E4367,188,None,None,None,None,Pass,6,Low
E4368,185,None,None,None,Flagged,Pass,7,Moderate
E4369,184,None,None,None,None,Pass,6,Low
E4370,101,None,None,None,None,Pass,6,Low
E4371,62,None,None,None,None,Pass,6,Low
E4372,159,None,None,None,Flagged,Pass,7,Moderate
E4373,59,None,None,None,Flagged,Pass,7,Moderate
E4374,194,None,None,None,None,Pass,6,Low
E4375,96,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4376,47,None,Within past 1-3 years,None,None,None,9,Moderate
E4377,44,None,None,None,Flagged,Pass,7,Moderate
E4378,200,None,None,None,None,Pass,7,Moderate
E4379,119,None,None,None,None,Pass,6,Low
E4380,177,None,None,None,None,Pass,6,Low
E4381,100,None,None,Minor,None,Pass,7,Moderate
E4382,92,None,None,None,None,Pass,6,Low
E4383,52,None,None,None,None,Fail,7,Moderate
E4384,84,None,None,None,Flagged,Pass,7,Moderate
E4385,163,None,None,None,Flagged,Pass,7,Moderate
E4386,197,None,None,None,None,Pass,6,Low
E4387,109,None,None,None,None,Pass,6,Low
E4388,14,None,None,None,None,Pass,6,Low
E4389,33,None,None,None,None,Pass,6,Low
E4390,140,Minor,None,None,None,Fail,8,Moderate
E4391,16,Minor,None,None,None,Pass,7,Moderate
E4392,145,None,None,None,None,Pass,6,Low
E4393,160,None,None,None,None,Fail,7,Moderate
E4394,162,Minor,None,None,None,Pass,7,Moderate
E4395,192,Minor,None,None,None,Pass,7,Moderate
E4396,60,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4397,63,None,None,None,None,Pass,6,Low
E4398,163,None,None,None,None,Pass,6,Low
E4399,179,None,None,None,None,Pass,6,Low
E4400,122,None,None,None,None,Pass,6,Low
E4401,23,None,None,None,None,Pass,6,Low
E4402,86,None,None,None,None,Pass,6,Low
E4403,114,None,None,None,None,Pass,6,Low
E4404,145,None,None,None,None,Pass,6,Low
E4405,115,None,None,None,None,Pass,6,Low
E4406,159,None,None,None,None,None,8,Moderate
E4407,158,None,None,None,None,Pass,6,Low
E4408,140,None,None,None,None,Pass,6,Low
E4409,148,None,None,None,None,Pass,6,Low
E4410,89,None,None,None,None,Pass,6,Low
E4411,181,None,None,None,None,Pass,6,Low
E4412,129,None,None,Minor,Flagged,Pass,8,Moderate
E4413,23,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4414,58,None,None,None,None,Pass,6,Low
E4415,185,None,None,Minor,None,Pass,7,Moderate
E4416,72,None,None,None,None,Pass,6,Low
E4417,26,None,None,None,None,Pass,6,Low
E4418,104,None,None,None,None,Pass,6,Low
E4419,25,None,Within past 1-3 years,Minor,Flagged,Pass,9,Moderate
E4420,100,None,None,None,None,Pass,6,Low
E4421,67,None,None,None,None,Pass,6,Low
E4422,119,None,None,None,None,Pass,6,Low
E4423,145,None,None,None,None,Pass,6,Low
E4424,141,Major,None,None,None,Pass,8,Moderate
E4425,107,Minor,None,None,None,Pass,7,Moderate
E4426,65,None,None,None,Flagged,Pass,7,Moderate
E4427,119,None,None,None,None,Pass,6,Low
