Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category
E3851,95,Minor,None,None,None,Pass,7,Moderate
E3852,57,None,Within past 1-3 years,None,None,Fail,8,Moderate
E3853,139,None,None,Minor,None,Fail,8,Moderate
E3854,26,None,Within past year,None,None,None,10,Moderate
E3855,935,None,None,None,Flagged,None,11,Moderate
E3856,927,None,None,None,None,Pass,8,Moderate
E3857,699,None,Within past 1-3 years,Minor,Flagged,None,13,High
E3858,95,None,None,None,None,Pass,6,Low
E3859,723,None,Within past 1-3 years,None,None,Pass,9,Moderate
E3860,903,None,Within past year,None,Flagged,Pass,11,Moderate
E3861,112,None,None,None,None,Pass,6,Low
E3862,130,Major,None,None,Flagged,Pass,9,Moderate
E3863,511,None,Within past year,Minor,None,Pass,11,Moderate
E3864,173,None,None,Minor,None,Pass,7,Moderate
E3865,329,Minor,Within past 1-3 years,Major,Flagged,None,14,High
E3866,589,Minor,Within past year,Minor,None,Fail,13,High
E3867,581,None,None,None,None,Fail,9,Moderate
E3868,274,None,Within past 1-3 years,None,None,Pass,8,Moderate
E3869,26,None,Within past year,None,Flagged,Pass,9,Moderate
E3870,136,Minor,None,None,None,Fail,8,Moderate
E3871,299,None,Within past 1-3 years,Minor,Flagged,Pass,10,Moderate
E3872,967,Major,None,Minor,None,Fail,12,Moderate
E3873,91,Minor,Within past 1-3 years,Major,None,None,12,Moderate
E3874,176,Minor,None,None,None,Pass,7,Moderate
E3875,402,Major,None,Minor,None,Pass,10,Moderate
E3876,729,None,Within past year,None,None,None,12,Moderate
E3877,106,Minor,None,None,None,Pass,7,Moderate
E3878,500,Minor,None,None,None,Pass,8,Moderate
E3879,322,Minor,None,Major,None,Pass,10,Moderate
E3880,76,Minor,None,None,None,Pass,7,Moderate
E3881,196,None,Within past year,None,Flagged,None,11,Moderate
E3882,659,Minor,None,Minor,None,Pass,10,Moderate
E3883,983,None,Within past year,Major,None,Fail,13,High
E3884,926,None,None,Major,None,Pass,10,Moderate
E3885,626,Major,None,None,None,None,12,Moderate
E3886,960,Major,None,Major,Flagged,Pass,13,High
E3887,144,None,Within past year,Minor,None,None,11,Moderate
E3888,126,None,None,None,None,Fail,7,Moderate
E3889,344,Minor,Within past 1-3 years,Minor,Flagged,Fail,12,Moderate
E3890,338,None,Within past year,None,None,Fail,10,Moderate
E3891,233,Major,Within past 1-3 years,Major,None,Pass,12,Moderate
E3892,257,None,None,None,None,Fail,8,Moderate
E3893,500,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E3894,447,None,None,Minor,None,Fail,9,Moderate
E3895,708,None,None,None,None,None,10,Moderate
E3896,718,Minor,Within past year,None,None,None,13,High
E3897,773,Major,Within past year,Major,None,Pass,14,High
E3898,321,Minor,None,Minor,None,Pass,9,Moderate
E3899,207,None,None,None,Flagged,None,10,Moderate
E3900,142,None,Within past 1-3 years,Major,None,Fail,10,Moderate
E3901,120,None,Within past 1-3 years,Minor,None,None,10,Moderate
E3902,78,None,Within past year,None,Flagged,Pass,9,Moderate
E3903,95,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E3904,329,None,None,None,None,Pass,7,Moderate
E3905,845,None,Within past year,None,None,None,12,Moderate
E3906,752,None,None,Major,None,None,12,Moderate
E3907,198,Minor,None,None,None,Pass,7,Moderate
E3908,637,Major,None,Minor,None,None,13,High
E3909,261,None,None,None,None,Pass,7,Moderate
E3910,611,Minor,Within past year,Minor,None,Pass,12,Moderate
E3911,641,None,None,Minor,None,Fail,10,Moderate
E3912,166,None,Within past year,None,None,Pass,8,Moderate
E3913,51,None,None,Minor,Flagged,Fail,9,Moderate
E3914,472,Minor,Within past year,None,None,Fail,11,Moderate
E3915,466,None,None,Major,Flagged,Pass,10,Moderate
E3916,189,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E3917,115,None,Within past year,None,None,Fail,9,Moderate
E3918,781,Minor,Within past 1-3 years,None,None,None,12,Moderate
E3919,193,Major,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E3920,38,None,Within past year,None,Flagged,None,11,Moderate
E3921,276,None,Within past 1-3 years,Minor,Flagged,None,12,Moderate
E3922,886,Major,Within past year,None,None,Pass,12,Moderate
E3923,132,Minor,Within past year,None,None,Pass,9,Moderate
E3924,69,Minor,None,None,None,Pass,7,Moderate
E3925,308,Minor,Within past year,None,None,None,12,Moderate
E3926,741,None,None,Minor,Flagged,None,12,Moderate
E3927,342,None,Within past year,None,None,Pass,9,Moderate
E3928,766,None,None,None,None,Pass,8,Moderate
E3929,847,None,None,None,None,None,10,Moderate
E3930,803,None,None,None,Flagged,Pass,9,Moderate
E3931,180,Major,Within past 1-3 years,Minor,Flagged,Fail,12,Moderate
E3932,776,None,Within past year,Minor,None,Fail,12,Moderate
E3933,239,None,None,None,None,None,9,Moderate
E3934,332,None,None,Minor,None,Fail,9,Moderate
E3935,311,Major,None,Major,None,Fail,12,Moderate
E3936,186,None,None,None,None,None,8,Moderate
E3937,268,None,None,None,None,None,9,Moderate
E3938,113,Major,Within past year,Minor,None,None,13,High
E3939,196,Minor,Within past year,Major,None,None,13,High
E3940,199,None,None,None,None,Pass,6,Low
E3941,788,None,None,Minor,None,Pass,9,Moderate
E3942,576,None,None,None,None,Pass,8,Moderate
E3943,175,Major,Within past 1-3 years,None,None,Pass,9,Moderate
E3944,167,Minor,None,None,None,Pass,7,Moderate
E3945,101,Major,Within past 1-3 years,Minor,None,Fail,11,Moderate
E3946,778,Major,None,None,Flagged,None,13,High
E3947,587,None,None,Major,None,Pass,10,Moderate
E3948,585,None,Within past 1-3 years,None,None,None,11,Moderate
E3949,435,Major,None,Minor,None,Fail,11,Moderate
E3950,749,None,Within past 1-3 years,None,Flagged,None,12,Moderate
E3951,26,None,Within past 1-3 years,None,None,Fail,8,Moderate
E3952,87,Minor,None,Minor,Flagged,Fail,10,Moderate
E3953,188,Major,Within past year,None,None,Pass,10,Moderate
E3954,45,Minor,Within past year,None,None,Pass,9,Moderate
E3955,212,Minor,Within past 1-3 years,None,None,Pass,9,Moderate
E3956,321,None,Within past 1-3 years,None,None,Fail,9,Moderate
E3957,252,Minor,None,None,None,Pass,8,Moderate
E3958,79,Major,None,None,None,None,10,Moderate
E3959,416,None,Within past year,Major,None,Pass,11,Moderate
E3960,527,Minor,None,Major,None,Pass,11,Moderate
E3961,155,Minor,Within past year,Minor,None,Pass,10,Moderate
E3962,379,None,None,Major,Flagged,Pass,10,Moderate
E3963,149,Major,None,None,Flagged,Fail,10,Moderate
E3964,339,Major,Within past 1-3 years,None,None,Pass,10,Moderate
E3965,252,Minor,None,None,None,Pass,8,Moderate
E3966,465,Minor,None,Major,None,Pass,10,Moderate
E3967,427,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E3968,883,Major,Within past year,None,None,Pass,12,Moderate
E3969,426,None,None,None,None,None,9,Moderate
E3970,992,None,Within past year,None,None,Pass,10,Moderate
E3971,955,Major,Within past year,None,None,None,14,High
E3972,223,Major,Within past year,None,None,Fail,12,Moderate
E3973,179,None,Within past 1-3 years,None,None,None,9,Moderate
E3974,363,None,None,None,None,Pass,7,Moderate
E3975,925,None,None,Minor,None,Pass,9,Moderate
E3976,887,None,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E3977,836,Minor,None,None,None,Fail,10,Moderate
E3978,359,None,None,Minor,Flagged,Pass,9,Moderate
E3979,934,Minor,None,Minor,None,Pass,10,Moderate
E3980,18,Minor,None,None,None,Fail,8,Moderate
E3981,507,Major,Within past year,None,None,Pass,12,Moderate
E3982,420,Major,Within past year,Minor,None,Pass,12,Moderate
E3983,557,Minor,Within past 1-3 years,None,None,Pass,10,Moderate
E3984,784,None,Within past 1-3 years,Minor,None,Pass,10,Moderate
E3985,172,Major,None,Major,None,None,12,Moderate
E3986,193,Minor,None,None,None,Pass,7,Moderate
E3987,740,None,Within past 1-3 years,Major,None,Fail,12,Moderate
E3988,342,None,Within past 1-3 years,None,Flagged,Fail,10,Moderate
E3989,167,None,Within past 1-3 years,Major,None,Fail,10,Moderate
E3990,754,Minor,Within past year,None,None,None,13,High
E3991,26,Major,Within past 1-3 years,None,None,Fail,10,Moderate
E3992,227,None,None,None,Flagged,Pass,8,Moderate
E3993,695,None,None,Minor,None,Pass,9,Moderate
E3994,483,None,Within past 1-3 years,Minor,None,Fail,10,Moderate
E3995,55,None,Within past year,None,Flagged,Pass,9,Moderate
E3996,115,Major,Within past year,None,Flagged,Pass,11,Moderate
E3997,112,Minor,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E3998,599,Minor,Within past year,None,Flagged,Fail,13,High
E3999,748,None,Within past year,Minor,Flagged,Pass,12,Moderate
E4000,148,None,None,None,None,Pass,6,Low
E4001,231,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E4002,18,Major,Within past 1-3 years,Major,None,None,13,High
E4003,190,None,None,Minor,Flagged,Fail,9,Moderate
E4004,181,Minor,Within past year,Minor,None,Pass,10,Moderate
E4005,154,None,None,None,Flagged,Fail,8,Moderate
E4006,730,None,None,Minor,None,Pass,9,Moderate
E4007,581,Minor,None,Minor,None,Pass,10,Moderate
E4008,450,None,Within past year,None,None,Pass,9,Moderate
E4009,161,None,None,Minor,Flagged,None,10,Moderate
E4010,693,Minor,Within past 1-3 years,Minor,Flagged,Pass,12,Moderate
E4011,204,Minor,Within past year,None,Flagged,Pass,11,Moderate
E4012,95,Major,Within past year,None,Flagged,None,13,High
E4013,90,None,Within past year,None,None,Pass,8,Moderate
E4014,900,Major,None,None,None,None,12,Moderate
E4015,606,Minor,Within past year,None,Flagged,Fail,13,High
E4016,115,Major,Within past year,None,None,Pass,10,Moderate
E4017,137,None,None,None,Flagged,None,9,Moderate
E4018,367,None,None,None,None,Fail,8,Moderate
E4019,351,Major,None,None,None,None,11,Moderate
E4020,133,Major,None,Minor,Flagged,Pass,10,Moderate
E4021,709,None,Within past 1-3 years,Minor,Flagged,Pass,11,Moderate
E4022,316,Minor,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E4023,123,None,Within past 1-3 years,None,None,Fail,8,Moderate
E4024,229,Major,Within past year,None,Flagged,Fail,13,High
E4025,494,None,None,Major,None,None,11,Moderate
E4026,57,None,None,None,None,Pass,6,Low
E4027,20,Major,None,None,None,None,10,Moderate
E4028,275,Minor,Within past year,None,None,Pass,10,Moderate
E4029,179,Minor,Within past 1-3 years,None,None,Fail,9,Moderate
E4030,29,Major,Within past year,Minor,None,Fail,12,Moderate
E4031,31,Major,Within past 1-3 years,Minor,Flagged,Pass,11,Moderate
E4032,208,Minor,Within past 1-3 years,Minor,None,Pass,10,Moderate
E4033,829,Minor,Within past 1-3 years,None,Flagged,None,13,High
E4034,890,None,Within past 1-3 years,None,None,Pass,9,Moderate
E4035,245,Minor,None,None,None,Pass,8,Moderate
E4036,131,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E4037,299,None,Within past year,None,None,Pass,9,Moderate
E4038,126,None,None,None,Flagged,None,9,Moderate
E4039,824,Minor,None,Minor,None,Pass,10,Moderate
E4040,195,None,None,Minor,Flagged,None,10,Moderate
E4041,118,Minor,Within past 1-3 years,Major,None,None,12,Moderate
E4042,55,None,None,Minor,Flagged,None,10,Moderate
E4043,200,None,Within past 1-3 years,Minor,Flagged,Pass,10,Moderate
E4044,111,Major,Within past year,None,Flagged,Fail,12,Moderate
E4045,32,None,Within past 1-3 years,Minor,None,Fail,9,Moderate
E4046,255,Minor,None,Major,None,None,12,Moderate
E4047,74,Minor,None,Minor,None,None,10,Moderate
E4048,73,None,None,None,None,Pass,6,Low
E4049,33,Minor,None,None,Flagged,Fail,9,Moderate
E4050,658,None,Within past 1-3 years,Minor,Flagged,None,13,High
E4051,117,Minor,None,Minor,None,Fail,9,Moderate
E4052,467,None,Within past year,None,None,Pass,9,Moderate
E4053,844,Minor,None,Major,None,Fail,12,Moderate
E4054,113,None,None,None,None,Pass,6,Low
E4055,246,None,Within past 1-3 years,Major,None,None,12,Moderate
E4056,59,Minor,None,Minor,None,Fail,9,Moderate
E4057,598,None,None,None,None,Fail,9,Moderate
E4058,67,Major,None,Major,None,Pass,10,Moderate
E4059,806,Minor,Within past year,Major,Flagged,None,16,High
E4060,18,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E4061,342,None,None,Minor,Flagged,None,11,Moderate
E4062,56,None,Within past 1-3 years,Minor,Flagged,Fail,10,Moderate
E4063,266,Minor,None,None,None,Pass,8,Moderate
E4064,919,Minor,None,None,Flagged,None,12,Moderate
E4065,128,None,Within past year,None,None,None,10,Moderate
E4066,28,Major,Within past 1-3 years,None,None,Fail,10,Moderate
E4067,768,Major,Within past year,None,None,Fail,13,High
E4068,321,None,Within past year,None,Flagged,Pass,10,Moderate
E4069,52,None,None,Minor,None,Pass,7,Moderate
E4070,380,Minor,Within past year,None,None,Pass,10,Moderate
E4071,242,Major,Within past year,None,None,Pass,11,Moderate
E4072,428,Minor,Within past 1-3 years,None,None,Pass,9,Moderate
E4073,163,Minor,Within past year,None,None,Pass,9,Moderate
E4074,973,None,None,Minor,Flagged,Pass,10,Moderate
E4075,316,Minor,Within past year,None,None,Fail,11,Moderate
E4076,154,None,Within past 1-3 years,None,Flagged,None,10,Moderate
E4077,815,None,None,None,Flagged,Fail,10,Moderate
E4078,151,None,None,Minor,Flagged,Fail,9,Moderate
E4079,162,Major,Within past 1-3 years,None,None,Fail,10,Moderate
E4080,396,Major,Within past year,Major,None,Fail,14,High
E4081,188,Minor,None,Minor,None,Pass,8,Moderate
E4082,163,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4083,167,None,None,Minor,None,None,9,Moderate
E4084,439,Major,Within past 1-3 years,None,Flagged,Pass,11,Moderate
E4085,443,None,Within past year,None,None,Pass,9,Moderate
E4086,208,Major,Within past year,Minor,None,Pass,12,Moderate
E4087,840,None,Within past 1-3 years,None,Flagged,None,12,Moderate
E4088,853,Major,Within past 1-3 years,None,Flagged,Fail,13,High
E4089,174,None,Within past 1-3 years,Major,Flagged,Fail,11,Moderate
E4090,736,None,Within past 1-3 years,Major,None,Fail,12,Moderate
E4091,595,Minor,Within past 1-3 years,None,Flagged,Pass,11,Moderate
E4092,310,None,Within past 1-3 years,None,None,Fail,9,Moderate
E4093,367,Minor,Within past 1-3 years,None,None,None,11,Moderate
E4094,82,None,None,None,Flagged,Pass,7,Moderate
E4095,167,None,Within past year,Major,None,Fail,11,Moderate
E4096,345,Minor,Within past year,None,None,Pass,10,Moderate
E4097,230,Major,Within past year,Major,None,Pass,13,High
E4098,647,Minor,Within past year,None,None,None,13,High
E4099,400,Major,Within past year,None,Flagged,Pass,12,Moderate
E4100,654,None,None,Minor,Flagged,Pass,10,Moderate
E4101,89,None,None,None,None,Pass,6,Low
E4102,837,Minor,None,None,None,None,11,Moderate
E4103,171,None,Within past year,None,Flagged,None,11,Moderate
E4104,183,Major,Within past year,Minor,Flagged,Pass,12,Moderate
E4105,810,Major,None,Minor,None,Fail,12,Moderate
E4106,699,None,Within past 1-3 years,None,Flagged,Fail,11,Moderate
E4107,44,None,None,Minor,None,Pass,7,Moderate
E4108,70,Minor,None,None,None,Pass,7,Moderate
E4109,319,Minor,None,None,Flagged,Fail,10,Moderate
E4110,244,None,None,Minor,None,None,10,Moderate
E4111,178,None,None,Minor,Flagged,Fail,9,Moderate
E4112,326,Minor,None,None,None,Pass,8,Moderate
E4113,915,None,None,None,Flagged,Pass,9,Moderate
E4114,624,Major,None,Major,Flagged,Fail,14,High
E4115,586,Minor,None,Minor,None,Pass,10,Moderate
E4116,162,Major,Within past 1-3 years,Major,None,Pass,11,Moderate
E4117,138,None,None,None,Flagged,Fail,8,Moderate
E4118,148,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E4119,397,Minor,Within past year,Major,Flagged,Pass,13,High
E4120,167,None,None,Major,Flagged,Pass,9,Moderate
E4121,361,None,None,None,Flagged,None,10,Moderate
E4122,44,None,None,Minor,None,None,9,Moderate
E4123,13,Minor,Within past year,None,Flagged,Fail,11,Moderate
E4124,96,Minor,None,Major,None,Pass,9,Moderate
E4125,110,None,None,None,None,Pass,6,Low
E4126,458,Major,Within past year,Minor,None,None,14,High
E4127,182,None,None,Major,None,Pass,8,Moderate
E4128,102,Minor,None,None,None,Pass,7,Moderate
E4129,69,None,None,Major,None,Fail,9,Moderate
E4130,81,Minor,None,Minor,None,Pass,8,Moderate
E4131,776,None,None,None,None,Pass,8,Moderate
E4132,92,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E4133,327,None,None,Minor,None,Pass,8,Moderate
E4134,71,None,None,Major,None,Pass,8,Moderate
E4135,766,None,None,None,None,Pass,8,Moderate
E4136,211,Minor,None,None,None,Pass,8,Moderate
E4137,443,None,Within past year,Minor,Flagged,Pass,11,Moderate
E4138,464,Minor,None,None,None,Fail,9,Moderate
E4139,549,Major,None,None,None,Fail,11,Moderate
E4140,775,None,Within past 1-3 years,Major,None,None,13,High
E4141,133,Major,Within past 1-3 years,Minor,Flagged,Pass,11,Moderate
E4142,13,Minor,None,None,None,Fail,8,Moderate
E4143,406,Major,None,None,None,None,11,Moderate
E4144,388,None,None,None,None,Pass,7,Moderate
E4145,218,Minor,None,Minor,None,Pass,9,Moderate
E4146,927,None,Within past year,None,Flagged,Pass,11,Moderate
E4147,235,None,None,None,Flagged,None,10,Moderate
E4148,87,Major,Within past year,None,None,None,12,Moderate
E4149,663,Major,Within past 1-3 years,Major,None,None,15,High
E4150,226,Minor,Within past year,Minor,Flagged,Pass,12,Moderate
E4151,678,None,Within past 1-3 years,None,None,Pass,9,Moderate
E4152,507,None,None,Minor,Flagged,Pass,10,Moderate
E4153,561,None,Within past 1-3 years,Major,None,Pass,11,Moderate
E4154,558,Minor,None,None,None,Pass,9,Moderate
E4155,422,Minor,Within past 1-3 years,None,Flagged,Fail,11,Moderate
E4156,817,Minor,Within past 1-3 years,Minor,Flagged,Pass,12,Moderate
E4157,962,None,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E4158,341,None,None,Minor,None,None,10,Moderate
E4159,640,Minor,Within past year,None,Flagged,None,14,High
E4160,75,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4161,190,None,None,None,None,Pass,6,Low
E4162,708,None,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E4163,304,Minor,None,None,Flagged,Pass,9,Moderate
E4164,729,None,None,None,None,None,10,Moderate
E4165,141,None,Within past 1-3 years,Minor,None,None,10,Moderate
E4166,99,Major,Within past 1-3 years,None,None,None,11,Moderate
E4167,909,None,Within past year,None,None,None,12,Moderate
E4168,384,None,None,Minor,Flagged,Pass,9,Moderate
E4169,874,Major,Within past 1-3 years,None,None,Fail,12,Moderate
E4170,612,Minor,Within past 1-3 years,None,None,Pass,10,Moderate
E4171,856,None,None,Minor,None,Pass,9,Moderate
E4172,928,None,Within past 1-3 years,Minor,Flagged,Pass,11,Moderate
E4173,294,None,Within past 1-3 years,Minor,None,Fail,10,Moderate
E4174,832,None,None,None,None,Pass,8,Moderate
E4175,61,Minor,None,None,None,None,9,Moderate
E4176,240,None,None,None,Flagged,Pass,8,Moderate
E4177,133,None,None,Major,None,Fail,9,Moderate
E4178,618,Minor,None,Major,None,Pass,11,Moderate
E4179,452,None,Within past year,None,Flagged,None,12,Moderate
E4180,72,None,Within past 1-3 years,None,None,None,9,Moderate
E4181,799,Minor,Within past 1-3 years,None,None,None,12,Moderate
E4182,426,None,Within past 1-3 years,Minor,None,None,11,Moderate
E4183,424,None,Within past year,None,None,Pass,9,Moderate
E4184,437,None,None,None,Flagged,None,10,Moderate
E4185,968,None,None,Minor,None,None,11,Moderate
E4186,164,Major,None,Minor,None,None,11,Moderate
E4187,642,Major,Within past year,None,None,Pass,12,Moderate
E4188,39,None,Within past year,None,None,Pass,8,Moderate
E4189,857,None,None,Minor,Flagged,Pass,10,Moderate
E4190,169,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4191,845,None,Within past 1-3 years,None,None,Fail,10,Moderate
E4192,226,None,Within past year,None,None,None,11,Moderate
E4193,487,Minor,None,None,None,Pass,8,Moderate
E4194,578,None,None,None,Flagged,Pass,9,Moderate
E4195,455,None,None,None,Flagged,Fail,9,Moderate
E4196,649,None,None,None,None,Fail,9,Moderate
E4197,208,None,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E4198,724,None,None,Major,None,Fail,11,Moderate
E4199,129,None,Within past 1-3 years,None,Flagged,None,10,Moderate
E4200,870,Major,Within past year,None,None,Pass,12,Moderate
E4201,530,Major,Within past 1-3 years,Minor,Flagged,Pass,13,High
E4202,548,Major,None,None,Flagged,Pass,11,Moderate
E4203,994,None,Within past year,Minor,None,None,13,High
E4204,328,None,Within past 1-3 years,None,None,None,10,Moderate
E4205,195,Minor,None,None,Flagged,Pass,8,Moderate
E4206,210,None,None,None,Flagged,Pass,8,Moderate
E4207,200,Minor,Within past 1-3 years,Major,None,Pass,11,Moderate
E4208,12,None,None,Minor,Flagged,Pass,8,Moderate
E4209,498,Major,Within past year,Minor,None,Fail,13,High
E4210,199,Major,Within past 1-3 years,Minor,Flagged,Pass,11,Moderate
E4211,373,Major,None,None,None,Pass,9,Moderate
E4212,895,None,Within past 1-3 years,None,None,Pass,9,Moderate
E4213,788,None,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E4214,632,None,Within past year,Major,None,None,14,High
E4215,190,Major,None,None,None,Pass,8,Moderate
E4216,159,Minor,Within past year,Major,Flagged,Fail,13,High
E4217,248,None,Within past 1-3 years,None,None,Pass,8,Moderate
E4218,28,None,Within past year,None,Flagged,Pass,9,Moderate
E4219,121,Major,Within past year,Minor,None,None,13,High
E4220,602,Minor,Within past year,Major,None,Pass,13,High
E4221,706,None,None,None,None,None,10,Moderate
E4222,832,None,Within past year,Minor,None,Pass,11,Moderate
E4223,549,None,None,None,None,Fail,9,Moderate
E4224,183,Major,None,None,None,Pass,8,Moderate
E4225,18,Minor,None,Minor,None,None,10,Moderate
E4226,513,Minor,Within past year,None,None,Pass,11,Moderate
E4227,314,None,Within past 1-3 years,None,None,Fail,9,Moderate
E4228,564,None,Within past year,Minor,Flagged,Pass,12,Moderate
E4229,882,None,None,Minor,None,None,11,Moderate
E4230,752,Major,Within past 1-3 years,None,None,Fail,12,Moderate
E4231,376,None,Within past year,None,Flagged,None,12,Moderate
E4232,48,None,Within past year,None,None,Pass,8,Moderate
E4233,162,Major,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E4234,577,None,None,Minor,None,Fail,10,Moderate
E4235,64,Minor,None,None,Flagged,None,10,Moderate
E4236,473,Minor,Within past 1-3 years,None,Flagged,Fail,11,Moderate
E4237,239,None,None,Major,None,Pass,9,Moderate
E4238,126,None,Within past year,None,Flagged,Pass,9,Moderate
E4239,72,None,None,None,None,Pass,6,Low
E4240,355,Minor,None,Major,None,None,12,Moderate
E4241,476,Minor,None,None,None,Pass,8,Moderate
E4242,147,Minor,None,Major,None,Pass,9,Moderate
E4243,177,None,Within past year,Major,Flagged,None,13,High
E4244,170,Minor,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E4245,185,None,None,None,None,Fail,7,Moderate
E4246,322,None,Within past year,None,None,Fail,10,Moderate
E4247,49,None,Within past 1-3 years,Major,None,Fail,10,Moderate
E4248,211,None,None,None,None,Pass,7,Moderate
E4249,279,Major,None,None,None,Pass,9,Moderate
E4250,47,Minor,None,Minor,None,Pass,8,Moderate
E4251,125,None,None,None,Flagged,Fail,8,Moderate
E4252,494,None,Within past year,None,None,None,11,Moderate
E4253,843,None,Within past 1-3 years,None,None,Pass,9,Moderate
E4254,141,None,Within past 1-3 years,Minor,Flagged,Pass,9,Moderate
E4255,242,Minor,Within past 1-3 years,Major,None,Pass,11,Moderate
E4256,495,None,Within past year,None,None,Pass,9,Moderate
E4257,24,None,Within past year,Minor,None,Pass,9,Moderate
E4258,725,Minor,Within past year,None,Flagged,None,14,High
E4259,309,Major,Within past year,None,None,Pass,11,Moderate
E4260,979,Major,None,None,None,Pass,10,Moderate
E4261,252,None,Within past 1-3 years,None,Flagged,None,11,Moderate
E4262,516,Minor,Within past year,None,None,None,13,High
E4263,269,Minor,Within past 1-3 years,None,None,Fail,10,Moderate
E4264,156,Minor,Within past 1-3 years,Minor,Flagged,Pass,10,Moderate
E4265,105,Minor,None,None,None,None,9,Moderate
E4266,130,Major,None,None,None,Pass,8,Moderate
E4267,957,None,None,None,None,Fail,9,Moderate
E4268,102,None,None,Minor,None,Pass,7,Moderate
E4269,79,Minor,Within past 1-3 years,Minor,None,Pass,9,Moderate
E4270,915,Major,None,None,None,Fail,11,Moderate
E4271,171,Minor,Within past year,None,Flagged,None,12,Moderate
E4272,73,Minor,Within past 1-3 years,Minor,Flagged,None,12,Moderate
E4273,997,None,None,None,None,Pass,8,Moderate
E4274,216,None,Within past year,Major,None,Pass,11,Moderate
E4275,303,None,Within past 1-3 years,Major,None,None,12,Moderate
E4276,282,None,Within past year,Minor,None,Pass,10,Moderate
E4277,442,Minor,None,Major,None,Pass,10,Moderate
E4278,805,None,None,Major,None,Pass,10,Moderate
E4279,712,Minor,None,None,Flagged,Pass,10,Moderate
E4280,397,None,None,Minor,None,None,10,Moderate
E4281,885,None,Within past year,None,None,Pass,10,Moderate
E4282,196,None,None,Major,None,Pass,8,Moderate
E4283,399,None,None,Major,None,Pass,9,Moderate
E4284,141,None,None,None,None,Pass,6,Low
E4285,873,None,Within past 1-3 years,Major,None,None,13,High
E4286,359,None,None,None,None,Pass,7,Moderate
E4287,717,None,Within past year,Minor,None,Pass,11,Moderate
E4288,134,None,Within past 1-3 years,None,None,None,9,Moderate
E4289,376,None,None,Minor,None,None,10,Moderate
E4290,74,Minor,None,Major,Flagged,Pass,10,Moderate
E4291,469,Minor,None,None,None,Pass,8,Moderate
E4292,297,Minor,Within past year,Minor,Flagged,Pass,12,Moderate
E4293,932,Minor,Within past 1-3 years,None,Flagged,Pass,11,Moderate
E4294,643,Major,Within past 1-3 years,None,None,None,13,High
E4295,456,None,Within past year,None,Flagged,Fail,11,Moderate
E4296,695,Minor,Within past 1-3 years,None,None,None,12,Moderate
E4297,75,None,None,Minor,None,None,9,Moderate
E4298,27,Major,None,None,Flagged,None,11,Moderate
E4299,34,None,Within past year,None,None,Pass,8,Moderate
E4300,251,Major,Within past 1-3 years,None,None,Pass,10,Moderate
E4301,202,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E4302,611,None,None,None,None,Pass,8,Moderate
E4303,230,Major,Within past year,None,None,Pass,11,Moderate
E4304,912,None,None,None,None,Pass,8,Moderate
E4305,689,Major,Within past 1-3 years,Minor,None,Pass,12,Moderate
E4306,725,Minor,None,Minor,None,Fail,11,Moderate
E4307,860,Major,None,None,None,Pass,10,Moderate
E4308,788,None,None,Minor,None,Pass,9,Moderate
E4309,580,Major,None,None,None,Pass,10,Moderate
E4310,137,None,None,None,None,Fail,7,Moderate
E4311,737,None,Within past year,None,None,Pass,10,Moderate
E4312,27,None,Within past year,None,Flagged,Pass,9,Moderate
E4313,371,Minor,None,None,None,None,10,Moderate
E4314,150,Major,Within past 1-3 years,None,None,Pass,9,Moderate
E4315,123,Minor,None,None,None,Pass,7,Moderate
E4316,271,None,None,Minor,None,None,10,Moderate
E4317,98,Minor,None,None,None,None,9,Moderate
E4318,118,None,None,Major,None,Fail,9,Moderate
E4319,113,None,Within past 1-3 years,None,None,Fail,8,Moderate
E4320,310,Minor,Within past year,None,None,None,12,Moderate
E4321,83,None,None,Minor,Flagged,Pass,8,Moderate
E4322,877,None,Within past 1-3 years,None,None,None,11,Moderate
E4323,483,Minor,None,None,None,None,10,Moderate
