Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category
E4147,32,None,Within past year,None,None,Pass,8,Moderate
E4148,99,None,None,None,None,Pass,6,Low
E4149,35,None,None,None,None,Pass,6,Low
E4150,66,None,None,None,None,Pass,6,Low
E4151,112,None,None,Minor,None,Pass,7,Moderate
E4152,167,Minor,None,None,None,Pass,7,Moderate
E4153,173,None,None,None,None,Pass,6,Low
E4154,177,None,None,None,None,Fail,7,Moderate
E4155,168,Minor,None,None,None,Pass,7,Moderate
E4156,43,None,None,None,None,Pass,6,Low
E4157,105,None,None,None,None,Pass,6,Low
E4158,21,None,None,None,None,Pass,6,Low
E4159,162,None,None,None,Flagged,Pass,7,Moderate
E4160,138,None,None,None,None,Fail,7,Moderate
E4161,159,None,None,None,None,Pass,6,Low
E4162,79,Minor,None,None,None,Pass,7,Moderate
E4163,13,None,None,None,Flagged,Pass,7,Moderate
E4164,122,None,None,None,Flagged,Fail,8,Moderate
E4165,146,None,None,None,None,Pass,6,Low
E4166,79,None,None,None,Flagged,Pass,7,Moderate
E4167,160,None,Within past year,None,None,Pass,8,Moderate
E4168,28,None,None,None,None,Pass,6,Low
E4169,86,None,None,None,None,Pass,6,Low
E4170,91,None,None,None,Flagged,Pass,7,Moderate
E4171,46,None,None,None,None,Fail,7,Moderate
E4172,104,None,None,None,None,Pass,6,Low
E4173,46,None,Within past year,None,None,Pass,8,Moderate
E4174,35,None,None,None,Flagged,Fail,8,Moderate
E4175,19,None,None,None,None,Pass,6,Low
E4176,126,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4177,72,None,None,None,Flagged,Pass,7,Moderate
E4178,143,None,None,None,Flagged,Pass,7,Moderate
E4179,62,Major,None,None,Flagged,Pass,9,Moderate
E4180,138,None,None,None,Flagged,Pass,7,Moderate
E4181,99,None,None,None,Flagged,Pass,7,Moderate
E4182,72,None,None,None,None,None,8,Moderate
E4183,31,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4184,139,None,None,None,None,Pass,6,Low
E4185,154,None,None,Minor,None,Pass,7,Moderate
E4186,59,None,None,None,None,Pass,6,Low
E4187,92,None,Within past year,None,Flagged,Pass,9,Moderate
E4188,54,None,None,Minor,None,Fail,8,Moderate
E4189,28,None,None,None,None,Pass,6,Low
E4190,20,None,None,None,None,Fail,7,Moderate
E4191,158,None,None,None,Flagged,Pass,7,Moderate
E4192,174,None,None,None,None,Pass,6,Low
E4193,141,None,None,None,None,Pass,6,Low
E4194,114,None,None,None,None,Pass,6,Low
E4195,172,None,None,None,Flagged,Pass,7,Moderate
E4196,34,None,None,None,None,Pass,6,Low
E4197,134,None,None,None,None,Pass,6,Low
E4198,183,None,None,Minor,None,Pass,7,Moderate
E4199,162,None,None,None,Flagged,Pass,7,Moderate
E4200,180,None,None,None,None,Pass,6,Low
E4201,142,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E4202,109,None,None,Major,Flagged,Pass,9,Moderate
E4203,187,Minor,None,None,None,Pass,7,Moderate
E4204,196,None,None,None,Flagged,Pass,7,Moderate
E4205,47,None,None,None,None,Pass,6,Low
E4206,153,None,None,None,None,Pass,6,Low
E4207,177,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E4208,161,None,Within past year,None,None,Pass,8,Moderate
E4209,163,None,None,None,None,Pass,6,Low
E4210,118,None,None,Minor,None,Pass,7,Moderate
E4211,38,None,None,None,Flagged,Pass,7,Moderate
E4212,185,None,None,None,None,Pass,6,Low
E4213,148,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4214,56,None,None,None,None,Pass,6,Low
E4215,189,None,None,None,None,Pass,6,Low
E4216,61,None,None,None,None,Pass,6,Low
E4217,79,None,None,None,None,Pass,6,Low
E4218,87,None,None,None,Flagged,Pass,7,Moderate
E4219,198,None,None,None,None,Pass,6,Low
E4220,36,Minor,None,None,Flagged,Pass,8,Moderate
E4221,52,Minor,None,None,None,Pass,7,Moderate
E4222,175,None,None,None,None,Pass,6,Low
E4223,63,None,None,None,None,Pass,6,Low
E4224,38,None,None,None,None,Pass,6,Low
E4225,139,None,None,None,None,Pass,6,Low
E4226,15,Minor,None,None,None,Pass,7,Moderate
E4227,102,None,None,Major,None,Fail,9,Moderate
E4228,134,Minor,None,None,Flagged,None,10,Moderate
E4229,194,None,None,None,Flagged,Pass,7,Moderate
E4230,106,None,None,None,None,Pass,6,Low
E4231,93,Minor,None,None,None,Pass,7,Moderate
E4232,169,None,None,None,None,Fail,7,Moderate
E4233,30,None,None,None,None,Pass,6,Low
E4234,16,None,None,None,None,Pass,6,Low
E4235,87,Minor,None,None,None,Fail,8,Moderate
E4236,65,None,None,None,Flagged,Pass,7,Moderate
E4237,26,None,None,None,None,Pass,6,Low
E4238,142,None,None,None,None,Pass,6,Low
E4239,132,None,None,None,None,Pass,6,Low
E4240,135,None,None,None,None,Pass,6,Low
E4241,176,None,None,None,None,Pass,6,Low
E4242,163,None,None,None,Flagged,Pass,7,Moderate
E4243,186,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4244,99,None,None,None,Flagged,Pass,7,Moderate
E4245,144,None,None,None,None,Pass,6,Low
E4246,185,None,None,None,None,Pass,6,Low
E4247,113,None,None,None,None,Fail,7,Moderate
E4248,155,None,None,None,None,Pass,6,Low
E4249,105,None,None,None,None,Pass,6,Low
E4250,25,Major,None,Minor,None,Pass,9,Moderate
E4251,61,Minor,None,Minor,None,Pass,8,Moderate
E4252,179,None,None,Minor,None,Pass,7,Moderate
E4253,52,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4254,33,None,None,None,None,Pass,6,Low
E4255,43,None,None,None,None,Pass,6,Low
E4256,34,None,None,None,None,Pass,6,Low
E4257,78,None,None,None,None,Pass,6,Low
E4258,158,Major,None,None,None,Pass,8,Moderate
E4259,23,None,None,None,None,Pass,6,Low
E4260,21,None,None,None,None,Pass,6,Low
E4261,100,None,None,None,None,Pass,6,Low
E4262,25,None,Within past year,None,Flagged,Pass,9,Moderate
E4263,70,None,None,None,Flagged,Pass,7,Moderate
E4264,34,None,None,None,Flagged,Pass,7,Moderate
E4265,42,None,None,None,None,Pass,6,Low
E4266,196,Major,None,None,Flagged,Pass,9,Moderate
E4267,182,None,Within past 1-3 years,None,None,Fail,8,Moderate
E4268,196,None,None,None,Flagged,Pass,7,Moderate
E4269,35,None,None,None,None,Fail,7,Moderate
E4270,153,None,None,None,None,Pass,6,Low
E4271,174,None,None,None,None,Pass,6,Low
E4272,152,None,None,None,None,Pass,6,Low
E4273,193,None,None,None,None,Pass,6,Low
E4274,20,None,None,None,None,Pass,6,Low
E4275,152,None,None,None,None,Pass,6,Low
E4276,162,None,None,None,None,Pass,6,Low
E4277,166,Minor,None,None,None,Pass,7,Moderate
E4278,198,None,None,None,None,Fail,7,Moderate
E4279,95,None,None,Minor,None,Fail,8,Moderate
E4280,152,None,None,None,None,Pass,6,Low
E4281,60,None,None,None,Flagged,Pass,7,Moderate
E4282,73,None,None,None,None,Pass,6,Low
E4283,138,None,None,None,None,Pass,6,Low
E4284,119,None,None,None,None,Pass,6,Low
E4285,169,None,Within past year,None,None,Pass,8,Moderate
E4286,107,None,None,None,None,Pass,6,Low
E4287,56,None,None,None,None,Pass,6,Low
E4288,139,None,None,None,None,Pass,6,Low
E4289,183,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E4290,108,None,None,None,Flagged,Pass,7,Moderate
E4291,17,None,None,None,None,Pass,6,Low
E4292,31,None,None,Minor,None,Pass,7,Moderate
E4293,186,None,None,None,None,Pass,6,Low
E4294,149,None,None,None,Flagged,Pass,7,Moderate
E4295,167,Minor,None,None,None,Pass,7,Moderate
E4296,160,None,None,None,None,Pass,6,Low
E4297,11,None,None,None,None,Pass,6,Low
E4298,15,None,None,None,None,Pass,6,Low
E4299,116,None,None,None,None,Pass,6,Low
E4300,47,None,None,None,None,Pass,6,Low
E4301,22,None,None,None,None,Pass,6,Low
E4302,193,None,None,None,None,Fail,7,Moderate
E4303,60,Minor,None,Minor,None,Pass,8,Moderate
E4304,71,Minor,None,None,None,Pass,7,Moderate
E4305,142,Major,Within past year,None,None,Pass,10,Moderate
E4306,149,None,None,None,None,Pass,6,Low
E4307,11,None,None,None,None,Pass,6,Low
E4308,26,None,None,None,None,Pass,6,Low
E4309,155,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4310,26,None,None,None,None,Pass,6,Low
E4311,119,None,None,None,None,Pass,6,Low
E4312,75,None,Within past year,None,None,Pass,8,Moderate
E4313,82,None,None,None,None,Pass,6,Low
E4314,47,None,None,None,None,Pass,6,Low
E4315,72,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4316,117,None,None,None,None,Fail,7,Moderate
E4317,150,None,None,None,None,Pass,6,Low
E4318,14,None,None,None,None,Pass,6,Low
E4319,97,None,None,None,None,Fail,7,Moderate
E4320,108,None,Within past year,None,None,Fail,9,Moderate
E4321,164,None,None,None,Flagged,Pass,7,Moderate
E4322,191,None,None,None,None,Pass,6,Low
E4323,70,None,None,None,None,Pass,6,Low
E4324,123,None,None,None,None,Pass,6,Low
E4325,157,None,Within past year,None,None,Pass,8,Moderate
E4326,44,Minor,Within past year,None,Flagged,Pass,10,Moderate
E4327,147,None,None,None,Flagged,Fail,8,Moderate
E4328,148,None,None,None,None,Pass,6,Low
E4329,153,None,None,None,None,Pass,6,Low
E4330,199,None,None,None,Flagged,Pass,7,Moderate
E4331,155,None,None,None,None,Pass,6,Low
E4332,68,None,Within past year,None,None,Pass,8,Moderate
E4333,16,None,None,None,None,Pass,6,Low
E4334,172,None,None,None,Flagged,Pass,7,Moderate
E4335,110,None,None,None,None,Pass,6,Low
E4336,36,Minor,None,None,None,Pass,7,Moderate
E4337,175,None,None,None,None,Pass,6,Low
E4338,133,None,None,None,Flagged,Pass,7,Moderate
E4339,100,None,None,None,Flagged,Pass,7,Moderate
E4340,191,None,None,None,Flagged,Pass,7,Moderate
E4341,41,None,None,None,None,Pass,6,Low
E4342,112,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E4343,35,None,None,None,Flagged,Pass,7,Moderate
E4344,65,None,None,None,Flagged,Pass,7,Moderate
E4345,120,None,None,None,None,Pass,6,Low
E4346,90,None,None,None,None,None,8,Moderate
E4347,95,None,None,None,None,Pass,6,Low
E4348,178,None,None,None,None,Pass,6,Low
E4349,84,None,None,None,None,Pass,6,Low
E4350,144,None,None,None,None,Pass,6,Low
E4351,50,None,None,Minor,None,Fail,8,Moderate
E4352,44,None,None,None,None,Pass,6,Low
E4353,160,None,None,None,None,Pass,6,Low
E4354,147,None,None,None,None,Pass,6,Low
E4355,101,None,None,None,None,Pass,6,Low
E4356,185,None,None,Minor,None,Pass,7,Moderate
E4357,109,None,None,None,Flagged,Pass,7,Moderate
E4358,21,None,None,Minor,None,Pass,7,Moderate
E4359,145,None,None,None,None,Pass,6,Low
E4360,129,None,None,None,None,Pass,6,Low
E4361,99,None,None,None,None,Pass,6,Low
E4362,164,None,None,None,None,Fail,7,Moderate
E4363,147,None,None,None,None,Pass,6,Low
E4364,33,None,None,None,None,Pass,6,Low
E4365,158,None,None,None,None,Pass,6,Low
E4366,108,None,None,None,None,Pass,6,Low
E4367,85,None,None,None,None,Pass,6,Low
E4368,43,None,None,None,None,Pass,6,Low
E4369,105,None,None,None,None,Pass,6,Low
E4370,90,None,Within past year,None,Flagged,Pass,9,Moderate
E4371,122,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E4372,188,None,None,None,None,Pass,6,Low
E4373,157,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4374,94,None,None,None,None,Pass,6,Low
E4375,170,None,None,Minor,None,Pass,7,Moderate
E4376,41,None,None,None,None,Pass,6,Low
E4377,81,None,None,None,None,Pass,6,Low
E4378,146,None,Within past year,None,Flagged,Fail,10,Moderate
E4379,192,None,None,None,None,Pass,6,Low
E4380,167,None,None,None,None,Pass,6,Low
E4381,169,None,None,None,None,Pass,6,Low
E4382,21,None,None,None,None,Pass,6,Low
E4383,146,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4384,131,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4385,25,None,None,None,None,Pass,6,Low
E4386,184,None,Within past year,None,Flagged,Pass,9,Moderate
E4387,163,None,None,None,None,Pass,6,Low
E4388,134,None,None,Major,None,Pass,8,Moderate
E4389,188,None,Within past year,None,None,Pass,8,Moderate
E4390,97,None,None,None,None,Pass,6,Low
E4391,72,None,None,None,Flagged,Pass,7,Moderate
E4392,117,None,None,None,None,Pass,6,Low
E4393,54,None,None,None,None,Pass,6,Low
E4394,54,None,None,None,Flagged,Pass,7,Moderate
E4395,134,None,None,None,None,Pass,6,Low
E4396,170,None,None,None,None,Pass,6,Low
E4397,133,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4398,120,Minor,None,None,None,Pass,7,Moderate
E4399,118,None,None,Minor,Flagged,Pass,8,Moderate
E4400,144,None,None,None,Flagged,Pass,7,Moderate
E4401,41,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E4402,114,None,None,None,None,Pass,6,Low
E4403,81,None,None,Major,None,None,10,Moderate
E4404,121,None,None,None,None,Pass,6,Low
E4405,186,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E4406,123,None,None,None,None,Pass,6,Low
E4407,92,None,None,Minor,Flagged,Pass,8,Moderate
E4408,83,None,None,None,None,Pass,6,Low
E4409,14,Major,None,Minor,None,Pass,9,Moderate
E4410,161,None,None,None,None,Pass,6,Low
E4411,157,None,None,None,None,Pass,6,Low
E4412,154,None,None,None,None,Pass,6,Low
E4413,17,None,None,None,None,Pass,6,Low
E4414,106,None,None,None,None,Fail,7,Moderate
E4415,122,None,None,None,None,Pass,6,Low
E4416,26,None,None,None,Flagged,Pass,7,Moderate
E4417,122,None,None,None,None,Pass,6,Low
E4418,57,Minor,None,None,Flagged,Pass,8,Moderate
E4419,24,Major,Within past year,None,None,Pass,10,Moderate
E4420,126,None,Within past year,None,None,Pass,8,Moderate
E4421,17,Minor,None,None,None,Pass,7,Moderate
E4422,22,None,None,None,None,Pass,6,Low
E4423,70,None,None,Minor,Flagged,Pass,8,Moderate
E4424,80,None,None,None,None,None,8,Moderate
E4425,118,None,None,None,None,Pass,6,Low
E4426,49,None,None,None,None,Pass,6,Low
E4427,60,Minor,None,None,None,Pass,7,Moderate
E4428,37,None,None,None,Flagged,Pass,7,Moderate
E4429,140,Minor,None,None,None,Pass,7,Moderate
E4430,98,None,None,None,None,Pass,6,Low
E4431,177,None,None,Major,Flagged,Pass,9,Moderate
E4432,37,None,None,None,None,Pass,6,Low
E4433,187,None,None,None,None,Pass,6,Low
E4434,12,None,None,None,Flagged,Pass,7,Moderate
E4435,174,None,None,None,Flagged,Pass,7,Moderate
E4436,110,None,Within past year,None,Flagged,Pass,9,Moderate
E4437,116,None,None,None,None,Pass,6,Low
E4438,167,None,None,None,None,Pass,6,Low
E4439,143,None,None,None,None,Pass,6,Low
E4440,153,None,None,None,Flagged,Pass,7,Moderate
E4441,141,None,None,Minor,None,Pass,7,Moderate
E4442,63,None,None,None,None,Pass,6,Low
E4443,174,Minor,None,None,None,Pass,7,Moderate
E4444,146,None,None,None,None,Pass,6,Low
E4445,193,None,None,None,None,Pass,6,Low
E4446,117,None,None,None,None,Pass,6,Low
E4447,172,None,Within past year,None,None,Pass,8,Moderate
E4448,164,None,None,Major,None,Pass,8,Moderate
E4449,16,None,None,None,None,Pass,6,Low
E4450,42,None,None,None,None,Pass,6,Low
E4451,50,Minor,None,None,None,None,9,Moderate
E4452,115,None,None,None,None,Pass,6,Low
E4453,38,None,Within past 1-3 years,None,None,Pass,7,Moderate
E4454,157,None,None,None,None,Pass,6,Low
E4455,145,None,None,None,None,Pass,6,Low
E4456,69,None,None,None,None,Pass,6,Low
E4457,102,None,None,None,None,Pass,6,Low
E4458,92,None,None,None,None,Pass,6,Low
E4459,57,None,None,None,None,Pass,6,Low
E4460,34,None,Within past year,None,None,Pass,8,Moderate
E4461,46,None,None,None,None,Pass,6,Low
E4462,88,Minor,None,None,None,Pass,7,Moderate
E4463,27,Minor,None,None,None,Pass,7,Moderate
E4464,146,None,None,None,None,Pass,6,Low
E4465,186,None,None,None,None,Pass,6,Low
E4466,195,None,None,None,Flagged,Pass,7,Moderate
E4467,146,None,None,None,None,Pass,6,Low
E4468,167,None,None,None,None,Pass,6,Low
E4469,186,Minor,None,None,None,Pass,7,Moderate
E4470,71,None,Within past 1-3 years,None,None,Fail,8,Moderate
E4471,175,None,None,None,None,Fail,7,Moderate
E4472,134,None,Within past year,None,None,Pass,8,Moderate
E4473,64,None,None,None,None,Pass,6,Low
E4474,37,None,Within past year,None,None,Pass,8,Moderate
E4475,46,None,None,None,None,Pass,6,Low
E4476,73,None,None,None,None,Fail,7,Moderate
E4477,104,Major,None,None,None,None,10,Moderate
E4478,79,None,None,None,None,Pass,6,Low
E4479,159,None,None,None,Flagged,Pass,7,Moderate
E4480,23,None,None,None,None,Pass,6,Low
E4481,139,None,None,None,None,Pass,6,Low
E4482,37,None,None,Major,None,Pass,8,Moderate
E4483,103,None,None,None,None,Pass,6,Low
E4484,40,None,None,None,None,Pass,6,Low
E4485,170,Minor,None,None,None,Pass,7,Moderate
E4486,198,None,None,None,Flagged,Pass,7,Moderate
E4487,127,None,None,None,Flagged,Pass,7,Moderate
E4488,184,None,None,None,Flagged,Pass,7,Moderate
E4489,112,None,None,None,None,Pass,6,Low
E4490,121,None,None,None,Flagged,Fail,8,Moderate
E4491,151,None,None,None,Flagged,Fail,8,Moderate
E4492,27,Minor,None,None,None,Pass,7,Moderate
E4493,169,None,None,None,None,Pass,6,Low
E4494,66,None,None,None,None,Pass,6,Low
E4495,44,None,None,None,None,Pass,6,Low
E4496,179,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E4497,200,None,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E4498,60,None,None,None,None,Pass,6,Low
E4499,134,None,None,None,Flagged,Pass,7,Moderate
E4500,457,None,Within past 1-3 years,None,None,Fail,9,Moderate
E4501,378,Minor,None,None,None,Fail,9,Moderate
E4502,245,Minor,Within past 1-3 years,None,None,Fail,10,Moderate
E4503,247,Major,Within past year,Minor,None,Fail,13,High
E4504,265,None,Within past year,Minor,Flagged,Pass,11,Moderate
E4505,482,None,Within past year,Major,None,Pass,11,Moderate
E4506,349,Major,Within past year,None,Flagged,Pass,12,Moderate
E4507,478,None,None,None,None,Fail,8,Moderate
E4508,435,Minor,Within past year,None,None,None,12,Moderate
E4509,485,Minor,Within past year,Minor,None,Fail,12,Moderate
E4510,231,Minor,None,Minor,None,Pass,9,Moderate
E4511,430,Minor,None,None,Flagged,Pass,9,Moderate
E4512,359,Minor,Within past year,Minor,None,Fail,12,Moderate
E4513,457,Minor,None,Major,Flagged,Pass,11,Moderate
E4514,257,Minor,None,Major,None,Pass,10,Moderate
E4515,349,None,None,Minor,None,Pass,8,Moderate
E4516,211,Minor,Within past year,Major,None,Fail,13,High
E4517,285,Minor,Within past 1-3 years,Major,Flagged,Fail,13,High
E4518,244,Major,None,Major,Flagged,Fail,13,High
E4519,392,Minor,Within past year,Major,None,Pass,12,Moderate
E4520,487,None,Within past year,Minor,None,Pass,10,Moderate
E4521,277,Minor,Within past year,None,Flagged,None,13,High
E4522,219,Minor,Within past year,None,Flagged,Pass,11,Moderate
E4523,477,Minor,Within past 1-3 years,None,None,Pass,9,Moderate
E4524,351,None,Within past 1-3 years,None,None,Fail,9,Moderate
E4525,488,Minor,None,None,Flagged,None,11,Moderate
E4526,472,Major,Within past 1-3 years,Minor,None,None,13,High
E4527,411,None,None,Major,Flagged,None,12,Moderate
E4528,379,Minor,Within past 1-3 years,None,Flagged,Fail,11,Moderate
E4529,318,Minor,None,None,None,Fail,9,Moderate
E4530,288,Minor,Within past 1-3 years,Minor,None,None,12,Moderate
E4531,453,Minor,Within past year,Major,Flagged,Pass,13,High
E4532,322,Minor,None,None,None,Pass,8,Moderate
E4533,387,Minor,Within past year,None,Flagged,None,13,High
E4534,492,Minor,Within past year,None,None,Fail,11,Moderate
E4535,348,Minor,None,Minor,None,Pass,9,Moderate
E4536,467,Major,None,None,None,Fail,10,Moderate
E4537,448,None,Within past 1-3 years,None,None,None,10,Moderate
E4538,291,Major,Within past year,None,None,None,13,High
E4539,220,Minor,None,None,None,Pass,8,Moderate
E4540,277,None,Within past 1-3 years,Major,None,Fail,11,Moderate
E4541,256,Minor,Within past year,None,None,None,12,Moderate
E4542,324,Minor,None,None,None,None,10,Moderate
E4543,431,None,Within past 1-3 years,None,None,Fail,9,Moderate
E4544,206,None,None,Minor,None,Pass,8,Moderate
E4545,372,None,Within past year,Minor,None,Pass,10,Moderate
E4546,342,Major,None,None,None,Pass,9,Moderate
E4547,448,Minor,Within past 1-3 years,Minor,Flagged,Fail,12,Moderate
E4548,202,Minor,Within past year,Major,None,Pass,12,Moderate
E4549,388,Major,Within past 1-3 years,Minor,Flagged,Fail,13,High
E4550,322,Minor,None,None,Flagged,Pass,9,Moderate
E4551,309,Minor,None,Minor,None,Fail,10,Moderate
E4552,289,Minor,Within past 1-3 years,None,None,Pass,9,Moderate
E4553,310,None,Within past 1-3 years,Minor,Flagged,Pass,10,Moderate
E4554,280,None,Within past 1-3 years,Minor,None,Fail,10,Moderate
E4555,237,Minor,Within past 1-3 years,Minor,None,Fail,11,Moderate
E4556,322,Minor,None,None,None,Pass,8,Moderate
E4557,319,None,Within past year,Minor,None,None,12,Moderate
E4558,463,Minor,None,None,Flagged,Pass,9,Moderate
E4559,436,Minor,Within past year,None,None,Pass,10,Moderate
E4560,321,None,None,None,Flagged,Fail,9,Moderate
E4561,222,Major,Within past 1-3 years,None,None,Pass,10,Moderate
E4562,239,Major,Within past year,Major,Flagged,None,16,High
E4563,276,Minor,Within past 1-3 years,None,Flagged,Fail,11,Moderate
E4564,397,None,Within past year,Minor,None,None,12,Moderate
E4565,362,Minor,None,Minor,None,Fail,10,Moderate
E4566,439,None,Within past year,Minor,None,Fail,11,Moderate
E4567,434,Minor,Within past year,Minor,Flagged,Pass,12,Moderate
E4568,221,Minor,None,Major,Flagged,Pass,11,Moderate
E4569,392,Minor,Within past 1-3 years,None,None,Fail,10,Moderate
E4570,285,Major,Within past 1-3 years,None,None,Pass,10,Moderate
E4571,470,Minor,None,None,Flagged,None,11,Moderate
E4572,432,Minor,None,Major,None,Pass,10,Moderate
E4573,360,None,Within past 1-3 years,None,None,Fail,9,Moderate
E4574,221,Minor,None,Minor,Flagged,Fail,11,Moderate
E4575,276,None,Within past 1-3 years,Minor,Flagged,Fail,11,Moderate
E4576,361,Major,Within past year,Minor,Flagged,Pass,13,High
E4577,347,Minor,Within past 1-3 years,Minor,None,None,12,Moderate
E4578,257,None,None,Major,Flagged,None,12,Moderate
E4579,257,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E4580,498,Minor,Within past 1-3 years,Major,Flagged,Pass,12,Moderate
E4581,351,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E4582,297,Minor,Within past 1-3 years,Minor,None,None,12,Moderate
E4583,207,Minor,None,Minor,Flagged,Fail,11,Moderate
E4584,250,None,Within past year,None,None,Pass,9,Moderate
E4585,425,None,None,Minor,Flagged,Fail,10,Moderate
E4586,462,Major,None,Minor,None,Pass,10,Moderate
E4587,274,None,Within past year,Minor,None,Fail,11,Moderate
E4588,320,Major,Within past 1-3 years,None,None,Pass,10,Moderate
E4589,380,Minor,Within past 1-3 years,Minor,Flagged,None,13,High
E4590,471,None,Within past 1-3 years,Major,None,Fail,11,Moderate
E4591,412,Major,Within past 1-3 years,Major,None,None,14,High
E4592,282,None,Within past year,Minor,None,Fail,11,Moderate
E4593,315,None,None,Major,None,Fail,10,Moderate
E4594,430,Minor,None,None,Flagged,Fail,10,Moderate
E4595,401,Major,None,None,Flagged,None,12,Moderate
E4596,434,Minor,Within past 1-3 years,None,None,Fail,10,Moderate
E4597,468,None,Within past year,None,None,Pass,9,Moderate
E4598,456,None,Within past year,Minor,None,Pass,10,Moderate
E4599,351,None,Within past year,None,None,Fail,10,Moderate
E4600,492,None,Within past year,Major,None,Fail,12,Moderate
E4601,283,Minor,None,Minor,Flagged,Fail,11,Moderate
E4602,391,None,None,None,None,Fail,8,Moderate
E4603,231,Minor,Within past 1-3 years,Minor,None,Pass,10,Moderate
E4604,264,None,None,Major,Flagged,Pass,10,Moderate
E4605,224,Major,Within past 1-3 years,Minor,None,Pass,11,Moderate
E4606,404,None,None,Minor,None,Pass,8,Moderate
E4607,465,None,Within past year,Minor,None,None,12,Moderate
E4608,444,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E4609,204,None,Within past year,None,None,None,11,Moderate
E4610,360,Minor,Within past 1-3 years,None,None,Fail,10,Moderate
E4611,362,Minor,None,Minor,None,Pass,9,Moderate
E4612,492,None,None,None,None,Fail,8,Moderate
E4613,316,Minor,None,None,Flagged,Pass,9,Moderate
E4614,364,None,None,None,None,Pass,7,Moderate
E4615,281,None,Within past year,Minor,None,Pass,10,Moderate
E4616,323,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E4617,460,Minor,None,None,None,Fail,9,Moderate
E4618,304,None,Within past year,Minor,None,None,12,Moderate
E4619,321,Major,None,None,None,None,11,Moderate
E4620,300,None,Within past 1-3 years,None,None,Fail,9,Moderate
E4621,202,None,Within past 1-3 years,Major,None,Fail,11,Moderate
E4622,447,Major,Within past year,Minor,None,Fail,13,High
E4623,451,Minor,None,None,None,None,10,Moderate
E4624,320,None,Within past year,Major,None,Fail,12,Moderate
E4625,377,None,Within past year,Major,None,Fail,12,Moderate
E4626,205,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E4627,362,Major,None,None,Flagged,Fail,11,Moderate
E4628,286,None,None,Minor,None,Pass,8,Moderate
E4629,301,Major,Within past year,None,None,Pass,11,Moderate
E4630,448,Major,None,Major,Flagged,Fail,13,High
E4631,277,Minor,Within past year,Major,None,Pass,12,Moderate
E4632,314,Minor,None,None,Flagged,Fail,10,Moderate
E4633,256,None,None,Minor,None,None,10,Moderate
E4634,428,None,None,Minor,Flagged,None,11,Moderate
E4635,225,None,None,None,None,Fail,8,Moderate
E4636,351,None,Within past 1-3 years,Major,Flagged,Fail,12,Moderate
E4637,321,Minor,Within past 1-3 years,None,Flagged,None,12,Moderate
E4638,457,None,Within past year,Major,None,Fail,12,Moderate
E4639,418,None,Within past 1-3 years,Minor,Flagged,Pass,10,Moderate
E4640,303,Major,None,None,None,Fail,10,Moderate
E4641,351,None,None,None,Flagged,Fail,9,Moderate
E4642,476,Major,None,Major,None,Fail,12,Moderate
E4643,208,Major,Within past year,None,Flagged,None,14,High
E4644,494,None,Within past 1-3 years,Minor,None,Fail,10,Moderate
E4645,281,None,None,Minor,None,None,10,Moderate
E4646,363,Minor,None,Major,Flagged,Fail,12,Moderate
E4647,436,Minor,Within past 1-3 years,Minor,None,Fail,11,Moderate
E4648,247,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E4649,418,None,None,Minor,Flagged,None,11,Moderate
E4650,261,None,None,None,None,None,9,Moderate
E4651,219,Minor,Within past 1-3 years,None,None,Pass,9,Moderate
E4652,262,Minor,Within past 1-3 years,None,Flagged,Fail,11,Moderate
E4653,354,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E4654,378,None,Within past year,Minor,None,Pass,10,Moderate
E4655,386,Minor,Within past 1-3 years,Minor,None,Fail,11,Moderate
E4656,246,None,Within past year,None,None,Fail,10,Moderate
E4657,258,None,None,None,None,Pass,7,Moderate
E4658,253,Minor,None,None,None,Pass,8,Moderate
